tag,asr_text
服务评价,嗯好的那请问对本次的服务是否满意。
服务评价,好的还有其他问题吗不客气？您是被保人早日康复请问对本次服务还满意吗？
服务评价,不客气那感谢来电稍后对我服务做评价祝您生活愉快再见。
服务评价,嗯好的那祝您早日康复请稍后对我的服务做出评价再见。
服务评价,不好嘞！对轻症重症稍后选择。哦中知道了！请问您还有其他问题吗？嗯没有了谢谢您，请问您对本次服务满意吗？哦那也！
服务评价,不客气那感谢来电稍后对我服务做评价祝您生活愉快再见。
服务评价,嗯好的那请问您对本次服务态度是否满意女士。
服务评价,好拜拜哎哎好的好的请您对本次服务是否满意呢？
服务评价,嗯那请问一下您对本次服务态度是否满意呢？嗯
服务评价,嗯嗯不客气的他对本次通话满意吗？嗯还满意。
服务评价,好的请问您对本次服务满意吗？呃。
服务评价,没有其他问题了请您对本次服务态度还满意吗？
服务评价,哦！那行谢谢你啊嗯不客气您对本次通话是否满意呢？
服务评价,嗯不客气的请问对本次服务满意吗？
服务评价,好的那请问您对本次服务态度是否满意女士。
服务评价,对嗯山去哪家医院还适合您好哇！呃这个不用后面的话您可以直接跟银联系的工作人员说明，我们这边需要记录的信息就是刚才问您所要电子邮箱。嗯已经帮您反馈上去了嗯能不能及时处理啊！我会帮您做一下加急催办您请放心，嗯那好谢谢你啊！不客气还有其他疑问吗？嗯没有了好谢谢。请问您对我的服务是否满意呢？
服务评价,再没有了谢谢不客气那请问此此服务还。
服务评价,嗯好的嗯嗯请问您对本次的服务满意吗？
服务评价,请问对本次服务还满意吗？
服务评价,啊对我本次服务态度还满意吗！
服务评价,之前他走绿色通道是吧！嗯嗯好谢谢啊不客气请对本次服务他的还满意吗？嗯可以嗯然后稍后会给您发个短信那边核保那。
服务评价,没有好的那请问对本次通话是否满意。满意啊好的那非常感谢您的评价。
服务评价,嗯那请问您对本次服务还满意吗？
服务评价,是这样的好的。请问您还有其他问题需要咨询吗没有行那请问您对我本次的服务态度还满意吗？
服务评价,几块钱嗯请问您对本次的服务满意吗？
服务评价,对本次通话是否满意。
服务评价,本次服务满意吗？
服务评价,对，那您给我的服务还。
服务评价,谢谢你啊不客气先生那您还有其他问题吗？没有没有谢谢请问您对本次服务态度是否满意呢？
服务评价,就那样就可以对不对那您到时候可以再核实一下好吧嗯行行好的好那请问一下女士对本次服务态度是否满意吗恩满意好的非常感谢认可祝您？
服务评价,没有了没有了行嗯那您对我本次服务态度还满意吗？
服务评价,没用了嗯嗯行那您后期如果需要的话您可以再次来电那请问一下先生对本次服务态度是否满意吗？
服务评价,好谢谢那您这个服务满意吗？
服务评价,稍后对本次服务满意吗？嗯满意。
服务评价,请问您还有其他问题需要咨询吗？好的请对本次服务满意吗？
服务评价,嗯不客气那请问您对此次服务满意吗？
服务评价,暂时没有其他问题了谢谢那感谢您来电请您对本次服务还。
服务评价,请问对我的本次服务满意吗？嗯可以嗯。
服务评价,嗯那您对本次通话是否满意呢？
服务评价,谢谢啊不客气请问这份服务。
服务评价,嗯请您对本次服务还满意吗？
服务评价,再打过来吧好请稍后对本次服务还满意吗？
服务评价,没有了谢谢你啊不客气您对本次通话是不满意呢？满意。感谢评价！
服务评价,对本次通话是否满意。嗯满意好的。
服务评价,好谢谢好的您对本次通话是否满意呢？
服务评价,是否感到满意吗哦！
服务评价,拜拜好的感谢来电再次服务女士还满意吗？
服务评价,还有其他问题吗不客气先生没有了没有了那请问对于本次服务您还满意吗满意？
服务评价,需要对本次服务满意吗？
服务评价,约定的金额来给付是这个吧！对对对这个只是牵扯到一个退保就是意思因为本身保到被保险人至终身吗您这一年都有权终止合同要退保那退保这个保单现在值多少钱我们得告诉您？但是只告诉到了您的一百零五岁一百零六一百零七您如果当时不想持有仍然享有退保同样具有现金价值但是有多少我们现在就是没有给您载明？就是只是算到一百零五岁嗯。行行行好，好其他需要咨询吗先生嗯没有了好谢谢好的客气了那请问您对本次服务是否满意呢？
服务评价,那您还有其他问题吗嗯暂时没有了嗯请问您对本次服务满意吗？
服务评价,那请问是在服务还满意吗嗯？
服务评价,好请对本次服务满意吗？
服务评价,请问对本次服务满意吗？
服务评价,是，知道都不知道我这边无法帮您查询的呀！再核对一下保单号或身份证号核对好之后来电话好吧！啊行嗯请问对本次服务态度满意吗！呃泰州以后我看是吧！好那您先核对一下好吧！
服务评价,好好那先这样好嗯好的您看这边您再跟业务员在核实一下好吧！好好好嗯好的请问您对本次的服务满意吗？
服务评价,谢谢嗯不客气请问您对我司的服务满意吗？
服务评价,课起来女神没有其他问题了请问您，开的很满意嘛。
服务评价,那请问您对本次服务是否满意呢女士？
服务评价,没有了没有请问对本次服务态度是否满意呢？嗯好那。
服务评价,那您的服务满意吗？
服务评价,谢谢你啊好请您对本次服务是否满意女士。
服务评价,好那希望此次服务还满意吗？
服务评价,女士请问就本次服务是否满意。
服务评价,嗯不客气那请问您对我本次服务还满意吗？
服务评价,那请问您对我本次服务还满意吗？
服务评价,请问您对我的服务是否满意呢？
服务评价,嗯好的那稍后对本次服务是否满意呢女士？
服务评价,行行行好的好的谢谢请问您这次服务。
服务评价,有还了今天是整个十六。嗯是昨天的话已经约好了今天的回访电话对吧！哎对对对对对！嗯那您这边让客户的话注意接听一下电话就可以了。好好好好。嗯请问对本次服务还满意吗？
服务评价,好的嗯好的请问您对本次的服务满意吗？
服务评价,打电话嘛可以有问题随时来电请问您对本次服务还满意吗？
服务评价,嗯请您对本次服务还满意吗？
服务评价,啊那好谢谢你啊不客气那麻烦问一下您对本次服务态度！
服务评价,请您对本次服务还满意吗？满意再见再评价。
服务评价,好的请问对于本次的服务态度还满意吗？
服务评价,好的那这边还有其他什么问题吗没有了谢谢那请问一下您对我本次的服务态度是否满意呢还好？好的那这边的话感谢您来电祝您生活愉快再见。
服务评价,请问对于此次服务是否满意呢？
服务评价,没有了谢谢不客气请对本次服务满意吗？
服务评价,嗯不客气那请对本次服务还满意吗？
服务评价,嗯好不用客气那请问您对我的服务态度还满意吗？
服务评价,行行行行，好的还有其他问题吗嗯没有了那请问此次服务还满意吗？
服务评价,嗯那请问您对本次服务还满意吗？
服务评价,嗯那请问对我的本次服务满意吗？
服务评价,好好嗯请问您对我们的服务是否满意呢？啊！
服务评价,知道了。嗯您还有其他问题吗？没有没有了。请问对本次通话是否满意呢嗯？
服务评价,请问对于此次服务是否满意呢？
服务评价,啊那您这个服务还满意吗！
服务评价,对您可以再等一下好对本次服务满意吗？
服务评价,怎么会？怎么回事好的谢谢那请问您对于本次服务满意吗我的我的钱然后再？
服务评价,因为它这个只是适合一种小病报销的。哦感谢两万的是吧是的！行这个，没交是吧好的好的谢谢那请问您对于本次服务满意吗满意满意？
服务评价,啊请问您在本次服务还满意吗先生！
服务评价,稍后请您对本次服务是否满意。
服务评价,那您对我的服务还满意吗？
服务评价,那请问您的车的满意吗？满意吗？
服务评价,我什么时候就是办了？办好处理二十八号住院的对吗？四月十八日出院好。好的我们这边跟您登记好您稍等一下先生可能。嗯被保险人是同是吗a？对哎同。嗯抱歉让您久等了我们这边再跟您重述一下请您听一下您来电是报案是被保险人七二四号发烧七月二十五号住院反正是套镇定音响岩，在无极县县人民医院昂科威七月二十三号出院的。嗯呃您报案人的姓名是于女士您申请理赔这个是山东滨州女士请您以出险人关系您是他的业务人员。然后把手机号是幺五二五四三八零零幺幺，然后报案人地址山东省滨州市无棣县发生地点是山东省滨州市无棣县。被保险人是哪个彤？请问以上信息都正确吗？是正确啊嗯好的我们跟您做个提示嗯请在国家公立二级及以上医院就诊治疗的，嗯您做个提示那报案信息已经登记完成稍后会把理赔专员联系方式发送到。幺五二这个手机上发送到这个您有任何理赔问题都可以他联系的好吗嗯？咱这个电话不同的情况吧！对您如果有什么对于理赔问题有什么不清楚的话都可以拨打那个电话好吗好吧咨询一下的好吧不客气这边给您登记完成了还有其他问题吗？没有了。好感谢来电祝您生活愉快请稍后对我服务做评价再见谢谢。
服务评价,不客气请问对本次通话是否满意呢？
服务评价,您对本次通话是否满意呢？
服务评价,请问对本次服务满意吗？
服务评价,那您这个服务满意吗？
服务评价,嗯之前被保险人早日康复然后请问对本次服务还满意吗？
服务评价,等他不有个常青树重疾险的。哦明白了嗯那您还有其他问题吗先生！没有了谢谢不客气请问您对本次服务满意吗？满意吗谢谢您感谢来电再见？
服务评价,那对本次服务态度是否满意呢？
服务评价,嗯好那请问那这个服务还满意吗？嗯。
服务评价,那请问您是否的本次服务态度满意呢？
服务评价,请问对本次服务还满意吗？
服务评价,稍后对本次的服务满意吗？
服务评价,说嗯那请问您对此次服务满意吗？
服务评价,嗯好您对本次服务是否满意啊！
服务评价,那您对本次服务还满意吗？
服务评价,嗯好的请问您对本次服务是否满意呢？
服务评价,那请问您对本次服务态度是否满意呢？满意
服务评价,嗯请问对我的服务是否满意呢？
服务评价,本次服务是否满意呢女士？啊你好我想这边问一下如果是保单体检的话像我这样子的！
服务评价,那请问您是否都本次服务态度满意吗？
服务评价,行那本次服务态度是否满意呢？
服务评价,没有那您都本次的服务还满意吗？
服务评价,嗯女士请问对本次服务是否满意。
服务评价,哎没事的那请问您是否的本次服务态度满意呢！
服务评价,那请问对我的本次服务满意吗？
服务评价,哎对我的服务态度还满意吗！
服务评价,嗯好的请问您对本次服务是否满意呢？
服务评价,七月了那您对我本次服务态度还满意吗？建行
服务评价,嗯不客气那请问您对我的服务态度还满意吗？
服务评价,谢谢啊嗯不客气请问您本次服务态度还满意吗？
服务评价,对我的服务态度是否满意呢？
服务评价,没有了其实对本次服务态度是否满意呢？
服务评价,本次服务满意吗？非常满意嗯。
服务评价,是否满意吗？
服务评价,好没关系的还有其他问题吗？啊没事的好的那请问一下这服务态度还满意吗！
服务评价,那请问您对此次服务满意吗？
服务评价,谢谢嗯没事的那请问您是否在本次服务态度满意呢？
服务评价,嗯请问您对本次服务态度满意吗？
服务评价,嗯不客气请问对本次服务满意吗？
服务评价,嗯那请问对本次服务是否满意。
服务评价,请您对本次服务他的时候满意呢？
服务评价,嗯感谢您的咨询那请问对本次服务是否满意。
服务评价,行那您这边是否满意嘛。
服务评价,嗯感谢您的咨询那请问对本次服务是否满意。
服务评价,好的谢谢那请问您对于本次服务满意吗？
服务评价,本次服务满意吗？
服务评价,好的女士那这边已经帮您登记完成了还有其他需要补充的吗？没有没有谢谢好的不客气请您对本次服务满意吗？
服务评价,请问对本次服务还满意吗？
服务评价,好的请问您对本次服务是否满意祝女士。
服务评价,请问您的门的服务态度还满意吗？诶还可以吧好谢谢您那感谢您来电祝您生活愉快再见。
服务评价,好的那感谢你的来电本次服务还满意吗？
服务评价,您好那请问对我的本次服务满意吗？
服务评价,请问对本次服务态度满意吗？
服务评价,好嗯还有问题吗？没有了嗯请问对本次服务态度还满意吗？
服务评价,请问您对本次服务态度满意吗？
服务评价,好，好的那请问他服务态度还满意呢？
服务评价,不客气那请问您还有其他问题需要咨询吗？嗯没有其他的了。好的谢谢那请问您对于本次服务满意吗满意满意吗感谢您的支持祝您生活愉快再见再见？嗯
服务评价,和您联系嗯可以的哎好的谢谢啊不客气那请问对我的本次服务满意吗？
服务评价,好的请问对本次的服务还满意吗？
服务评价,好的谢谢好的谢谢那请问您对于本次服务满意吗？喂。好的谢谢那感谢您的支持祝您生活愉快再见。谢谢。
服务评价,请问对本次服务态度还满意吗？
服务评价,现在请对本次服务还满意吗不客气嗯？
服务评价,没有了请问对本次的服务满意吗？
服务评价,是吗对请问到本次服务态度是否满意呢？嗯
服务评价,那请问您对我本次服务还满意吗？
服务评价,行那请问对本次服务还有，满意吗？
服务评价,给我的服务还满意吗？
服务评价,谢谢了啊嗯不客气的那请问对我的本次服务满意吗？
服务评价,嗯好的您对我的服务满意吗？
服务评价,那请问一下您对本次服务态度是否满意呢？
服务评价,行对本次的服务还满意吗？
服务评价,本次服务还满意吗？
服务评价,好的您稍等。您是投保人本人吗？
服务评价,您的姓名叫什么？
服务评价,请问您对本次服务满意吗？
服务评价,请您对本次服务是否。
服务评价,感谢来电请问您对本次服务是否满意！
服务评价,请问对本次的服务态度还满意吗？
服务评价,之前变更嘛哦好的那您尽快做一下变更请问对本次服务。还满意吗？
服务评价,嗯那您都本次的服务还满意吗？
服务评价,请对本次服务还满意吗？嗯还。
服务评价,好的请问您对本次服务是否满意。
服务评价,啊好的那请问对本次通话是否满意！
服务评价,谢谢啊嗯不客气的再见对本次服务满意吗？
服务评价,对本次服务是否满意。
服务评价,现在本次服务满意吗？
服务评价,问题嘛再见对本次服务是否满意呢？
服务评价,嗯好的请问您对我本次的服务是否满意等。
服务评价,嗯请问您叫什么名字？
服务评价,嗯说一下您的身份证号。
服务评价,好的先生非常抱歉给您带来不好的这种客户提了一请谅解所以这边会帮您进行处理请问您对我本次服务是否满意呢？
服务评价,可以了，好那请问您对我的服务满意吗？
服务评价,谢谢不客气那请问对本次服务是否满意。
服务评价,嗯不客气的那请问对我的本次服务满意吗？
服务评价,嗯请问对我的本次服务满意吗？
服务评价,嗯那您本次服务态度是否满意呢？
服务评价,好请对本次服务满意嘛。
服务评价,对本次服务是否满意。
服务评价,没有问题嗯请问这份次的服务态度是否满意。
服务评价,嗯请问对本次服务还满意吗？
服务评价,那请问对本次服务是否满意。
服务评价,嗯但咱这服务满意吗？嗯。
服务评价,不客气请对本次服务满意吗？
服务评价,请对本次通话满意吗？
服务评价,对本次的服务态度是否满意呢？
服务评价,嗯好那您对我本次服务态度是否满意。
服务评价,好的请问对本次服务还满意吗？
服务评价,嗯好那对本次服务满意吗？
服务评价,好的好，嗯那请问一下您对本次服务是否满意呢？
服务评价,好请问您对本次服务是否满意先生，一点感谢来电再见先生。
服务评价,嗯好请问对本次服务态度满意。
服务评价,再见嗯好的您报的服务满意吗？
服务评价,不客气的请问对本次通话是否满意呢？
服务评价,嗯那请问一下您对本次服务是否满意呢？
服务评价,请您对本次服务是否满意啊！
服务评价,请问对本次服务态度满意吗？
服务评价,谢谢啊你们这本次服务态度是否满意呢？
服务评价,行好请对本次服务满意吗？
服务评价,嗯没有了请您对本次服务是否满意呢？
服务评价,没有了谢谢您对本次服务是否满意啊！
服务评价,好的请问对本次服务还满意吗？
服务评价,谢谢您的本次服务态度是否满意呢？
服务评价,好不客气请问您对本次服务满意吗？
服务评价,五八二八，好那我们这帮您解绑您看还有别的问题吗先生啊没有了啊您对本次服务是否满意啊？啊！
服务评价,稍后对本次服务满意吗？
服务评价,嗯不客气还有其他帮到您的吗？嗯没有了好谢谢那请问对本次服务是否满意。
服务评价,嗯好那请问对我的本次服务满意吗？
服务评价,哎这帮您解绑了请问您还有其他问题吗啊没有了没有了嗯请问您对本次服务满意吗哎满意谢谢您祝您生活愉快再见！
服务评价,好那就本次服务还满意吗？
服务评价,还有其他问题吗？嗯没有了嗯就是这份服务满意吗？
服务评价,嗯那对我本次服务态度是否满意。
服务评价,还有其他问题吗？没有啊请问您对本次服务是否满意等。
服务评价,嗯好那请您对本次服务满意吗？
服务评价,嗯就请您耐心等待一下请问都本次服务还满意吗？
服务评价,那请问这份保单服务态度还满意吗？
服务评价,对本次通话是否满意呀！
服务评价,好的那感谢来电本次服务还满意吗？
服务评价,一个工作日左右这个就保的完成，那没有了，好的那请问您对本次服务是否满意呢？
服务评价,过一会我现在那个官方微信系统那个升级可能所有客户都查不到现在是吧然后您稍微过个两三个小时再重保吧好吧？哦好的好的好嗯您对本次服务是否满意女士！好感谢来电再见女士。
服务评价,谢谢您对本次服务是否满意啊！
服务评价,没有没有，嗯好的那就先不给您解绑您再核实一下等到明天您好如果还是查询不了再来电好吧！哎好的好的！嗯好的请您对本次服务它都满意吗？
服务评价,嗯好的那请对本次服务是否满意呢？
服务评价,嗯那请问对本次的服务是否满意。
服务评价,嗯那您对我本次的服务态度是否满意呢？
服务评价,谢谢好的不客气请问对本次服务还满意吗？
服务评价,不客气嗯请问对本次服务态度满意吗？
服务评价,好对我的服务态度还满意吗？
服务评价,对本次服务态度还满意吗？
服务评价,请问对本次服务还满意吗？
服务评价,好的再次服务还满意吗？
服务评价,请问对本次的服务态度是否满意呢？
服务评价,就是做服务是否满意呢？
服务评价,好好的请您对本次服务满意吗？
服务评价,那您有问题的话再来电先生请问您对本次服务态度还满意吗？
服务评价,可以了稍后对本次服务态度是否满意呢？
服务评价,好不客气请问对本次通话是否满意呢？
服务评价,呃满意满意谢谢。
服务评价,嗯现在本次服务他的什么满意呢。
服务评价,嗯不客气请问在本次服务态度是否满意呢？
服务评价,满意吗？
服务评价,请问您对本次服务态度是否。
服务评价,满意呢？可以。
服务评价,知道了谢谢谢谢啊不客气请问对本次通话是否满意呢？
服务评价,三千这份。嗯好这边已经帮您做登记了您看还有其他需要帮助的吗？没有。您的本次服务态度是否。
服务评价,没有了再核对本次服务满意吗？呃。
服务评价,啊呃没有没有没有那请问对本次的服务满意吗！
服务评价,因为您在本次服务态度是否满意呢？
服务评价,不客气请问对本次服务是否满意。
服务评价,那谢谢啊嗯不客气请问本次通话是否满意。
服务评价,对本次服务满意吗
服务评价,来电请问您对本次的服务态度还满意吗？
服务评价,打了好谢谢啊不客气请问您对本次服务是否满意。
服务评价,别本通话时候满意呢？
服务评价,嗯请问您对本次服务满意吗？
服务评价,嗯可以好的那谢谢您祝您生活愉快再见嗯嗯。
服务评价,好的请对本次服务满意吗？
服务评价,嗯没有了好的请对本次服务满意吗？
服务评价,嗯好的请问您对本次服务是否满意。
服务评价,嗯嗯嗯那请问对本次服务是否满意。
服务评价,好的请问在几个服务态度还满意吗？
服务评价,嗯，请问您对本次服务是否满意。嗯请问您还有什么问题吗？
服务评价,那请问对本次服务是否满意。
服务评价,请问对本次服务还满意吗？
服务评价,那请问对本次的服务满意吗？
服务评价,此次服务满意吗？
服务评价,绝对本次服务满意吗？嗯。
服务评价,知道了嗯那请问您对本次服务是否满意。
服务评价,是通话女士还满意吗？啊啊！
服务评价,好的好的先生有问题的话您再来电请您对本次服务态度满意吗？
服务评价,的服务态度还满意吗？
服务评价,嗯行客气了有问题您再来电请问您对本次服务态度满意吗？
服务评价,帮您核实不到我这帮您核实只有这一份查。嗯嗯嗯好还有其他问题吗？嗯没有了对本次通话是有满意呢？
服务评价,嗯好没有了好的那请问此次服务态度您还满意吗。
服务评价,嗯好谢谢哈不客气请问对本身的话是否满意呢？嗯
服务评价,好谢谢啊不客气先生请问您对本次的服务态度还满意吗？
服务评价,谢谢啊！呃请问对本次服务态度满意吗？
服务评价,请问这边是否满意吗嗯好？
服务评价,好的那这本次的服务是否满意呢？
服务评价,是否满意啊！
服务评价,行好好谢您对本次服务是否满意先生。嗯满意好您贵姓啊先生。我。
服务评价,嗯好请您对本次服务是否满意啊！
服务评价,那请您对本次服务满意吗？嗯满意。
服务评价,嗯好您对本次服务是否满意女士。
服务评价,嗯好您对本次服务是否满意关女士。
服务评价,不客气请问对本次服务还满意吗？
服务评价,好对本次服务满意吗？嗯满意。
服务评价,嗯好那对本次服务满意吗？嗯可以的谢谢您祝您生活愉快再见。
服务评价,好您对本次服务是否满意女士。
服务评价,没有了好好那对本次服务满意吗？哎满意谢谢您的评价祝您生活愉快再见！
服务评价,好的请您对本次服务态度满意吗？
服务评价,好的请问您对本次的服务态度满意吗？
服务评价,咨询那个定期寿呃要不就这样我先帮您反馈一下主要是想购买定期寿然后主险搭配的话。根据业务员跟据了解您的情况看看那个能不能适合您自己好吗？行可以嗯行那我就帮您登记了然后有电好的可能联系不到了明后天如果有电话的话您注意接听好吗？行好的没问题好的先生那请您对本次服务态度还。
服务评价,嗯好那这本次服务满意吗？
服务评价,好的请您对本次服务。
服务评价,对对嗯好您对本次服务是否满意的刘女士。
服务评价,呃您对本次服务是否满意女士。
服务评价,那请您对本次服务态度满意吗？嗯。
服务评价,您对本次服务是否满意毕女士。
服务评价,好的请您对本次服务态度满意吗？嗯。
服务评价,服务态度是否满意呢？
服务评价,请问对本次服务还满意吗？
服务评价,嗯好您这边是否满意目前。嗯好感谢来电再见啊我说您对本次服务是否满意啊。
服务评价,谢谢不客气还有其他问题吗？哦没有了请您对本次服务满意女士！
服务评价,好请问您对本次服务是否满意女士。
服务评价,好的那对本次的服务是否满意呢？
服务评价,我回去好的。我这边信息登记完成了后续我们会有工作人员联系您您注意接听一下电话好吧嗯嗯嗯，好的请问您对本次服务满意吗？
服务评价,没有没有嗯请问对本次服务满意吗？
服务评价,不客气的好对本次服务满意吗？
服务评价,行有问题您再来电先生那没有其他问题了请问对本机不太满意吗？
服务评价,对本次服务做出满意吗？
服务评价,那这边的话给您做登记那请问您是否对本次服务态度满意呢？
服务评价,好的谢谢啊嗯不客气那请问对本次服务是否满意。
服务评价,啊对对咱们是河北石家庄地区的！啊对对对嗯那我这边给您登记了先生那后期呢会有人员他就跟您联系然后您注意接听一下我们电话就可以了好吧！哦好好好嗯那您这边还有其他的问题需要咨询吗！没有了。好的那感谢您的来电本次服务还满意吗？
服务评价,不客气请对本次服务满意吗？嗯。
服务评价,好的请对本次服务还满意吗？
服务评价,好的，请对本次服务满意吗？
服务评价,没有了嗯请问对本次服务态度还满意吗？
服务评价,不客气请对本次服务是否满意呢？感谢您的评价祝您生活愉快！
服务评价,对，好的那这边我帮您情况记录反馈到时候有工作人员联系您到时候可以具体了解一下哎好谢谢不客气的那请问就这服务态度还满意吗嗯好的那您看还是随评价祝您生活愉快感谢来电？
服务评价,好的好的嗯好还有其他问题需要咨询吗？嗯没有了好谢谢哎哎好哎好请您对本次服务是否满意呢？嗯嗯好哎好感谢来电。
服务评价,没有了好好那对本次服务满意吗？哎满意谢谢您的评价祝您生活愉快再见！
服务评价,请问您怎么他服务态度还满意吗？
服务评价,服务态度还满意吗先生？
服务评价,嗯那您对本次服务态度是否满意呢？
服务评价,嗯好那这本次服务满意吗？
服务评价,嗯好的那您对本次服务态度还满意吗？
服务评价,哎哎好请您对本次服务是否满意呢！
服务评价,好的不客气请对本次服务还满意吗？
服务评价,那您这个服务满意吗？
服务评价,好的请您对本次服务都满意吗？
服务评价,请问对本次服务态度满意吗？
服务评价,可以行有问题您再来电先生那没有其他问题了请问对本次不太满意吗？
服务评价,嗯好的嗯那请您对本次服务他的是否满意。
服务评价,好的嗯那请问对本次服务还满意吗？
服务评价,没有了好的谢谢那请问您对于本次服务满意吗？满意好的谢谢那感谢您的支持祝您生活愉快再见。时间。
服务评价,嗯嗯那行那行嗯那好的所有的服务满意吗嗯满意满意？
服务评价,顾您是否还满意女士。
服务评价,请问您对本次的。服务态度满意吗
服务评价,请您对本次服务满意吗
服务评价,谢谢嗯感谢来电请您对本次服务是否满意。
服务评价,请问对本次服务态度是否满意呢？
服务评价,嗯好的嗯那请对本次服务是否满意呢？
服务评价,此次服务态度还满意吗？
服务评价,嗯那请问对本次服务是否满意。
服务评价,请问对本次的服务态度满意吗？
服务评价,没有了嗯请问对本次服务还满意吗？
服务评价,嗯那您都本次的服务还满意吗？
服务评价,请问对本次服务态度还满意吗？
服务评价,行有问题您再来电女士请问对本次服务态度还满意吗？
服务评价,本次服务满意吗？
服务评价,我说您的身份证号码。我的是幺五二八零幺嗯。嗯一九七七嗯。零三幺零嗯。
服务评价,嗯好的请问对本次服务还满意吗？
服务评价,服务态度是否满意呢？
服务评价,请问，本次的话满意吗？
服务评价,请问您对于我的服务是否满意呢？嗯
服务评价,嗯那请问您对此次服务满意吗？
记录被保险人资料,不用了你就帮我预约的话我们他的。嗯行那请问您的姓名是，赵普寺。高盼盼是吗赵赵盼盼对稍等？好的那这边对吧先生多大呢是给您本人购买这个其它购买呢我自己？
记录被保险人资料,多大的年龄二十八二十八周岁。对嗯好的那这边的话您是河北省廊坊市对吧！嗯河北省廊坊市固安县。
记录被保险人资料,嗯您贵姓。
记录被保险人资料,言午许的许。您是哪个地区的客户呢？
记录被保险人资料,那个河北。
记录被保险人资料,保定。
记录被保险人资料,池区吧应该是。
记录被保险人资料,说一个手机号嗯。幺八二。
记录被保险人资料,零幺四八。
记录被保险人资料,嗯那请问您想是给谁投保被保险年龄？
记录被保险人资料,嗯您怎么称呼？
记录被保险人资料,呃陈女士嗯。呃联系人的电话您留一个手机号吧幺八幺幺八幺。
记录被保险人资料,五五三五。
记录被保险人资料,呃六五八八是吗？
记录被保险人资料,呃零五八八嗯。呃您是在安徽是吗？
记录被保险人资料,安徽芜湖嗯可以那就想问一下的一个市场意保通常青树达意保通现在是这边要求是什么对对然后第二个就是下面一个十岁女孩二十万交二十年都可以？
记录被保险人资料,然后您是哪个省哪个市啊！
记录被保险人资料,行那呃您是给自己买还是给家人买的。请家人吧！是给孩子买还是给父母吧！还是孩子是男孩女孩七岁了。
记录被保险人资料,呃您贵姓啊女士。行。
记录被保险人资料,是给孩子投还是给自己投女士。
记录被保险人资料,您贵姓您贵姓啊！
记录被保险人资料,好您今年呃年龄多大李女士。
记录被保险人资料,六八年过生日了吗？
记录被保险人资料,十五号，九月十五号那就是四十九周岁是吧！
记录被保险人资料,好您是哪个哪个市哪个省哪个市的呀！
记录被保险人资料,先生您好如果要投的投的是成功的话呢？咱们公司没有地域限制是全国通赔的但您这能不能扣成功都很难说因为它投保的时候，一般来说要求投被保险人的加一块。而且的话得当地有咱们公司这个机构但是当然我们不做投保我也不知道的根据规定应该是这样的，具体的话就以实际为准的我这边可以帮您反馈您孩子男
记录被保险人资料,那就零周岁是吧！
记录被保险人资料,行好好谢您对本次服务是否满意先生。嗯满意好您贵姓啊先生。我。
记录被保险人资料,就是您是给孩子买还是给父母吗还是给？
记录被保险人资料,好您爱人跟儿子今年分别年龄多大呀！
记录被保险人资料,呃三一三六您的孩子呢？
记录被保险人资料,好的男孩还是女孩女士。
记录被保险人资料,好好好您贵姓啊女士。
记录被保险人资料,嗯。是给自己投保对吗？
记录被保险人资料,嗯，请问您贵姓呢？
记录被保险人资料,嗯锡林郭勒属于哪个就是锡林郭勒下边哪个区？
记录被保险人资料,弓长张是吗？嗯好那您在内蒙古姓名过了是吗？
记录被保险人资料,搁耳东。
记录被保险人资料,呃是哪个务？
记录被保险人资料,东是哪个东呢？
记录被保险人资料,嗯东大街什么？
记录被保险人资料,东莞市的但是有来来电幺三四的号码可以联系到您吗？可以的嗯请问您贵姓女士。
记录被保险人资料,您是哪个省哪个市女士？
记录被保险人资料,呃咱四十六岁是吧！
记录被保险人资料,呃您贵姓啊女士。
记录被保险人资料,嗯可以那您怎么称呼？
记录被保险人资料,那您说一下您想购买什么险种被保险人年龄多大还记录反馈一下？嗯。
记录被保险人资料,呃零岁女孩然后二次男士是吗？
记录被保险人资料,好孩子是多少周岁？
记录被保险人资料,您大约是多大年龄啊女士。
记录被保险人资料,嗯可以没问题请问您贵姓怎么称呼您呢？
记录被保险人资料,呃请问您是的地区的客户呢韦女士？
记录被保险人资料,天津滨海新区是吗？
记录被保险人资料,那请问您是给多大年龄人投保。
记录被保险人资料,我帮您登记一下信息。姓徐，双人徐是吗嗯？嗯徐女士您好您在张家口市的哪个区呢？消化清楚。
记录被保险人资料,就产品下次在销售嘛。对。那有没有你们专门那个保险但你能跟我一会我再联系一下我想咨询一下。好的那可以您是宁波的对吧！嗯打您这个幺三七的手机号就可以是吧对对好您贵姓啊女士？我姓庄您是给自己买还是想给孩子。
记录被保险人资料,因为就是不是第一次我不太了解？对那主险的话如果常青树呢就是目前我们现在比较热销的就这个保的比较全的一百种重大疾病和五十种轻症他是保障终身的然后是到被保险人八十周岁的时候他会把已交的保费全部返还？然后保单继续有效它一直保到被保险人终身的。提示给我接下。然后搭配的话那您就卡如果要搭配这个住院医疗您可以打个住院医疗。嗯。嗯或者我们这边可以帮您联系就是比较专业的业务员他可以跟您详细推荐一下做个计划书给您做一个，这个详细的讲解。
记录被保险人资料,然后您的家人分别是四十几岁刚才说？
记录被保险人资料,呃四十八岁的是男性还是女性啊！
记录被保险人资料,嗯二十岁这俩是男的还是女的呀！
